year;trimester;district_name;neighbourhood_name;average _rent;price
2020;4;Nou Barris;Porta;average rent (euro/month);723.6
2020;4;Nou Barris;el Turo de la Peira;average rent (euro/month);681.3
2020;4;Nou Barris;la Guineueta;average rent (euro/month);750.2
2020;4;Nou Barris;Canyelles;average rent (euro/month);756.1
2020;4;Nou Barris;les Roquetes;average rent (euro/month);651.3
2020;4;Nou Barris;Verdun;average rent (euro/month);644.4
2020;4;Nou Barris;la Prosperitat;average rent (euro/month);673.8
2020;4;Nou Barris;la Trinitat Nova;average rent (euro/month);600.2
2020;4;Nou Barris;Ciutat Meridiana;average rent (euro/month);514.1
2020;4;Sant Andreu;la Trinitat Vella;average rent (euro/month);610
2020;4;Sant Andreu;el Bon Pastor;average rent (euro/month);688.9
2020;4;Sant Andreu;Sant Andreu;average rent (euro/month);794
2020;4;Sant Andreu;la Sagrera;average rent (euro/month);766.6
2020;4;Sant Andreu;el Congres i els Indians;average rent (euro/month);779.4
2020;4;Sant Andreu;Navas;average rent (euro/month);846.3
2020;4;Sant Marti;el Camp de l'Arpa del Clot;average rent (euro/month);817.7
2020;4;Sant Marti;el Clot;average rent (euro/month);870.8
2020;4;Sant Marti;el Parc i la Llacuna del Poblenou;average rent (euro/month);952.2
2020;4;Sant Marti;la Vila Olimpica del Poblenou;average rent (euro/month);1332.4
2020;4;Sant Marti;el Poblenou;average rent (euro/month);974.7
2020;4;Sant Marti;Diagonal Mar i el Front Maritim del Poblenou;average rent (euro/month);1392.6
2020;4;Sant Marti;el Besos i el Maresme;average rent (euro/month);731.6
2020;4;Sant Marti;Provencals del Poblenou;average rent (euro/month);859.9
2020;4;Sant Marti;Sant Martíide Provencals;average rent (euro/month);807.4
2020;4;Sant Marti;la Verneda i la Pau;average rent (euro/month);765.9
2020;4;Ciutat Vella;el Raval;average rent per surface (euro/m2);13. Jan
2020;4;Ciutat Vella;Gothic Quarter;average rent per surface (euro/m2);13. Jan
2020;4;Ciutat Vella;la Barceloneta;average rent per surface (euro/m2);16. Mai
2020;4;Ciutat Vella;Sant Pere, Santa Caterina i la Ribera;average rent per surface (euro/m2);14. Feb
2020;4;Eixample;Fort Pienc;average rent per surface (euro/m2);13. Mai
2020;4;Eixample;la Sagrada Familia;average rent per surface (euro/m2);13. Jul
2020;4;Eixample;la Dreta de l'Eixample;average rent per surface (euro/m2);13. Jun
2020;4;Eixample;l'Antiga Esquerra de l'Eixample;average rent per surface (euro/m2);13. Sep
