id,name,created,modified,core_type,core_type_name,body,addresses_district_id,addresses_district_name,addresses_neighborhood_id,addresses_neighborhood_name,addresses_road_name,addresses_start_street_number,addresses_end_street_number,addresses_town,secondary_filters_id,secondary_filters_name,secondary_filters_fullpath,secondary_filters_asia_id,geo_imi_x,geo_imi_y,values_value
﻿99400477227,Cases Blanques,2017-02-06T09:47:47+01:00,2021-09-09T02:15:47.161603+02:00,place,Equipament,<p></p>,07,Horta-Guinardó,40,Montbau,C Vayreda,24,,BARCELONA,29967624,Punts d'interès cultural,Equipaments >> Cultura i lleure >> Punts d'interès cultural,0040102004029,28309172.383149154,87218864.33412787,
﻿99400477227,Cases Blanques,2017-02-06T09:47:47+01:00,2021-09-09T02:15:47.161603+02:00,place,Equipament,<p></p>,07,Horta-Guinardó,40,Montbau,C Vayreda,24,,BARCELONA,62089758,Espais urbans,Equipaments >> Cultura i lleure >> Punts d'interès cultural >> Espais urbans,0040103004029001,28309172.383149154,87218864.33412787,
﻿99400477227,Cases Blanques,2017-02-06T09:47:47+01:00,2021-09-09T02:15:47.161603+02:00,place,Equipament,<p></p>,07,Horta-Guinardó,40,Montbau,C Vayreda,24,,BARCELONA,62089770,Nivell 4,Equipaments >> Cultura i lleure >> Punts d'interès cultural >> Nivell 4,0040103004029013,28309172.383149154,87218864.33412787,
﻿99400477244,Can Tusquets,2017-02-06T12:04:04+01:00,2022-09-17T08:50:26.722197+02:00,place,Equipament,"<p>Bon exemple de masia de finals del segle XVIII amb esgrafiats i un rellotge de sol amb la data 1793 a la façana principal, rematada amb una motllura de forma sinuosa, independent de la teulada. Té una planta baixa i dos pisos i els interiors, amb una nau central a cada nivell, responen a la distribució clàssica de masia.</p>",06,Gràcia,30,la Salut,Av Santuari St Josep Muntanya,1,,BARCELONA,29967624,Punts d'interès cultural,Equipaments >> Cultura i lleure >> Punts d'interès cultural,0040102004029,29403845.09675001,84871124.82246476,
﻿99400477244,Can Tusquets,2017-02-06T12:04:04+01:00,2022-09-17T08:50:26.722197+02:00,place,Equipament,"<p>Bon exemple de masia de finals del segle XVIII amb esgrafiats i un rellotge de sol amb la data 1793 a la façana principal, rematada amb una motllura de forma sinuosa, independent de la teulada. Té una planta baixa i dos pisos i els interiors, amb una nau central a cada nivell, responen a la distribució clàssica de masia.</p>",06,Gràcia,30,la Salut,Av Santuari St Josep Muntanya,1,,BARCELONA,62089770,Nivell 4,Equipaments >> Cultura i lleure >> Punts d'interès cultural >> Nivell 4,0040103004029013,29403845.09675001,84871124.82246476,
﻿99400477244,Can Tusquets,2017-02-06T12:04:04+01:00,2022-09-17T08:50:26.722197+02:00,place,Equipament,"<p>Bon exemple de masia de finals del segle XVIII amb esgrafiats i un rellotge de sol amb la data 1793 a la façana principal, rematada amb una motllura de forma sinuosa, independent de la teulada. Té una planta baixa i dos pisos i els interiors, amb una nau central a cada nivell, responen a la distribució clàssica de masia.</p>",06,Gràcia,30,la Salut,Av Santuari St Josep Muntanya,1,,BARCELONA,62089761,Patrimoni cultural,Equipaments >> Cultura i lleure >> Punts d'interès cultural >> Patrimoni cultural,0040103004029004,29403845.09675001,84871124.82246476,
﻿99400477604,Els Jardins d'Eusebi Güell,2017-02-09T16:56:42+01:00,2021-09-09T02:16:50.363148+02:00,place,Equipament,<p></p>,04,Les Corts,21,Pedralbes,Pl Eusebi Güell,,,BARCELONA,29967624,Punts d'interès cultural,Equipaments >> Cultura i lleure >> Punts d'interès cultural,0040102004029,26055646.118494913,82684802.39825323,
﻿99400477604,Els Jardins d'Eusebi Güell,2017-02-09T16:56:42+01:00,2021-09-09T02:16:50.363148+02:00,place,Equipament,<p></p>,04,Les Corts,21,Pedralbes,Pl Eusebi Güell,,,BARCELONA,62089766,Espais naturals,Equipaments >> Cultura i lleure >> Punts d'interès cultural >> Espais naturals,0040103004029009,26055646.118494913,82684802.39825323,
﻿99400477604,Els Jardins d'Eusebi Güell,2017-02-09T16:56:42+01:00,2021-09-09T02:16:50.363148+02:00,place,Equipament,<p></p>,04,Les Corts,21,Pedralbes,Pl Eusebi Güell,,,BARCELONA,62089770,Nivell 4,Equipaments >> Cultura i lleure >> Punts d'interès cultural >> Nivell 4,0040103004029013,26055646.118494913,82684802.39825323,
﻿98097151404,L'Auditori de Barcelona,1998-04-07T00:00:00+02:00,2021-11-26T09:43:37.637123+01:00,place,Equipament,"<p>L'Auditori és un modern edifici de 42.000 metres quadrats dissenyat per l'arquitecte Rafael Moneo que es va inaugurar el 22 de març del 1999. Es troba al centre del nou pol de desplegament urbà de la plaça de les Glòries, on conflueixen les tres avingudes més grans i més llargues de la ciutat (la Diagonal, la Gran Via i la Meridiana) a prop del casc antic de la ciutat, del seu Eixample, al costat del Teatre Nacional, el nus de les Glòries, l'obertura de la Diagonal al Mar, el districte 22 i la zona del Fòrum.</p><p>L'edifici combina la sòbria modernitat externa amb la Sala 1 Pau Casals per a 2.200 espectadors, la Sala 2 Oriol Martorell, amb 600 localitats, la Sala 3 Tete Montoliu de 400 places i la recent inaugurada Sala 4 Alicia de Larrocha, de 152 localitats. A l'atri central d'accés s'hi ha construït una monumental llanterna cúbica de vidre en forma d'impluvi, decorada amb pintures ratllades de Pablo Palazuelo. L'acústica de les sales ha estat minuciosament estudiada dintre del projecte per l'enginyer especialitzat Higini Arau.</p><p>Al mateix complex musical, hi tenen la seva seu l'Escola Superior de Música de Catalunya i el Museu de la Música. Això converteix l'Auditori en un focus de la vida musical de la ciutat en els diferents camps de la divulgació, la docència i la recerca.</p>",02,Eixample,05,el Fort Pienc,Carrer de Lepant,150,,Barcelona,29967624,Punts d'interès cultural,Equipaments >> Cultura i lleure >> Punts d'interès cultural,0040102004029,31979574.18830751,83551020.57167795,932479300
﻿98097151404,L'Auditori de Barcelona,1998-04-07T00:00:00+02:00,2021-11-26T09:43:37.637123+01:00,place,Equipament,"<p>L'Auditori és un modern edifici de 42.000 metres quadrats dissenyat per l'arquitecte Rafael Moneo que es va inaugurar el 22 de març del 1999. Es troba al centre del nou pol de desplegament urbà de la plaça de les Glòries, on conflueixen les tres avingudes més grans i més llargues de la ciutat (la Diagonal, la Gran Via i la Meridiana) a prop del casc antic de la ciutat, del seu Eixample, al costat del Teatre Nacional, el nus de les Glòries, l'obertura de la Diagonal al Mar, el districte 22 i la zona del Fòrum.</p><p>L'edifici combina la sòbria modernitat externa amb la Sala 1 Pau Casals per a 2.200 espectadors, la Sala 2 Oriol Martorell, amb 600 localitats, la Sala 3 Tete Montoliu de 400 places i la recent inaugurada Sala 4 Alicia de Larrocha, de 152 localitats. A l'atri central d'accés s'hi ha construït una monumental llanterna cúbica de vidre en forma d'impluvi, decorada amb pintures ratllades de Pablo Palazuelo. L'acústica de les sales ha estat minuciosament estudiada dintre del projecte per l'enginyer especialitzat Higini Arau.</p><p>Al mateix complex musical, hi tenen la seva seu l'Escola Superior de Música de Catalunya i el Museu de la Música. Això converteix l'Auditori en un focus de la vida musical de la ciutat en els diferents camps de la divulgació, la docència i la recerca.</p>",02,Eixample,05,el Fort Pienc,Carrer de Lepant,150,,Barcelona,62089768,Nivell 2,Equipaments >> Cultura i lleure >> Punts d'interès cultural >> Nivell 2,0040103004029011,31979574.18830751,83551020.57167795,932479300
﻿98097151404,L'Auditori de Barcelona,1998-04-07T00:00:00+02:00,2021-11-26T09:43:37.637123+01:00,place,Equipament,"<p>L'Auditori és un modern edifici de 42.000 metres quadrats dissenyat per l'arquitecte Rafael Moneo que es va inaugurar el 22 de març del 1999. Es troba al centre del nou pol de desplegament urbà de la plaça de les Glòries, on conflueixen les tres avingudes més grans i més llargues de la ciutat (la Diagonal, la Gran Via i la Meridiana) a prop del casc antic de la ciutat, del seu Eixample, al costat del Teatre Nacional, el nus de les Glòries, l'obertura de la Diagonal al Mar, el districte 22 i la zona del Fòrum.</p><p>L'edifici combina la sòbria modernitat externa amb la Sala 1 Pau Casals per a 2.200 espectadors, la Sala 2 Oriol Martorell, amb 600 localitats, la Sala 3 Tete Montoliu de 400 places i la recent inaugurada Sala 4 Alicia de Larrocha, de 152 localitats. A l'atri central d'accés s'hi ha construït una monumental llanterna cúbica de vidre en forma d'impluvi, decorada amb pintures ratllades de Pablo Palazuelo. L'acústica de les sales ha estat minuciosament estudiada dintre del projecte per l'enginyer especialitzat Higini Arau.</p><p>Al mateix complex musical, hi tenen la seva seu l'Escola Superior de Música de Catalunya i el Museu de la Música. Això converteix l'Auditori en un focus de la vida musical de la ciutat en els diferents camps de la divulgació, la docència i la recerca.</p>",02,Eixample,05,el Fort Pienc,Carrer de Lepant,150,,Barcelona,62089760,Oci i lleure,Equipaments >> Cultura i lleure >> Punts d'interès cultural >> Oci i lleure,0040103004029003,31979574.18830751,83551020.57167795,932479300
﻿99400477654,Torre de Santa Caterina,2017-02-10T10:37:05+01:00,2021-09-09T02:17:02.943058+02:00,place,Equipament,"<p>Masia-convent d'origen medieval coneguda també com a Torre de Pedralbes o de ""lo Lleó"", fet pel qual se l'havia relacionadda amb el mas Pedralbes que la reina Elisenda de Montcada adquirí el 1326 per bastir-hi el Monestir de Pedralbes.</p>",04,Les Corts,21,Pedralbes,C Panamà,21,,BARCELONA,29967624,Punts d'interès cultural,Equipaments >> Cultura i lleure >> Punts d'interès cultural,0040102004029,25351987.685371306,83196075.7330628,
﻿99400477654,Torre de Santa Caterina,2017-02-10T10:37:05+01:00,2021-09-09T02:17:02.943058+02:00,place,Equipament,"<p>Masia-convent d'origen medieval coneguda també com a Torre de Pedralbes o de ""lo Lleó"", fet pel qual se l'havia relacionadda amb el mas Pedralbes que la reina Elisenda de Montcada adquirí el 1326 per bastir-hi el Monestir de Pedralbes.</p>",04,Les Corts,21,Pedralbes,C Panamà,21,,BARCELONA,62089770,Nivell 4,Equipaments >> Cultura i lleure >> Punts d'interès cultural >> Nivell 4,0040103004029013,25351987.685371306,83196075.7330628,
﻿99400477654,Torre de Santa Caterina,2017-02-10T10:37:05+01:00,2021-09-09T02:17:02.943058+02:00,place,Equipament,"<p>Masia-convent d'origen medieval coneguda també com a Torre de Pedralbes o de ""lo Lleó"", fet pel qual se l'havia relacionadda amb el mas Pedralbes que la reina Elisenda de Montcada adquirí el 1326 per bastir-hi el Monestir de Pedralbes.</p>",04,Les Corts,21,Pedralbes,C Panamà,21,,BARCELONA,62089761,Patrimoni cultural,Equipaments >> Cultura i lleure >> Punts d'interès cultural >> Patrimoni cultural,0040103004029004,25351987.685371306,83196075.7330628,
﻿99400267330,Centre Comercial Arenas de Barcelona,2011-03-25T11:12:32+01:00,2022-09-17T07:35:00.733404+02:00,place,Equipament,<p></p>,02,Eixample,09,la Nova Esquerra de l'Eixample,G.V. Corts Catalanes,373,,BARCELONA,29967624,Punts d'interès cultural,Equipaments >> Cultura i lleure >> Punts d'interès cultural,0040102004029,29013688.07341944,81055351.24421027,932890244
﻿99400267330,Centre Comercial Arenas de Barcelona,2011-03-25T11:12:32+01:00,2022-09-17T07:35:00.733404+02:00,place,Equipament,<p></p>,02,Eixample,09,la Nova Esquerra de l'Eixample,G.V. Corts Catalanes,373,,BARCELONA,62089768,Nivell 2,Equipaments >> Cultura i lleure >> Punts d'interès cultural >> Nivell 2,0040103004029011,29013688.07341944,81055351.24421027,932890244
﻿99400267330,Centre Comercial Arenas de Barcelona,2011-03-25T11:12:32+01:00,2022-09-17T07:35:00.733404+02:00,place,Equipament,<p></p>,02,Eixample,09,la Nova Esquerra de l'Eixample,G.V. Corts Catalanes,373,,BARCELONA,62089762,Per fer compres,Equipaments >> Cultura i lleure >> Punts d'interès cultural >> Per fer compres,0040103004029005,29013688.07341944,81055351.24421027,932890244
﻿99400477753,Avenç Obrer Català de Sant Andreu,2017-02-13T09:22:23+01:00,2021-09-09T02:17:10.162300+02:00,place,Equipament,<p></p>,09,Sant Andreu,60,Sant Andreu,Pl Orfila,3,,BARCELONA,29967624,Punts d'interès cultural,Equipaments >> Cultura i lleure >> Punts d'interès cultural,0040102004029,32503250.148019813,87706588.98224589,
﻿99400477753,Avenç Obrer Català de Sant Andreu,2017-02-13T09:22:23+01:00,2021-09-09T02:17:10.162300+02:00,place,Equipament,<p></p>,09,Sant Andreu,60,Sant Andreu,Pl Orfila,3,,BARCELONA,62089769,Nivell 3,Equipaments >> Cultura i lleure >> Punts d'interès cultural >> Nivell 3,0040103004029012,32503250.148019813,87706588.98224589,
﻿99400477753,Avenç Obrer Català de Sant Andreu,2017-02-13T09:22:23+01:00,2021-09-09T02:17:10.162300+02:00,place,Equipament,<p></p>,09,Sant Andreu,60,Sant Andreu,Pl Orfila,3,,BARCELONA,62089761,Patrimoni cultural,Equipaments >> Cultura i lleure >> Punts d'interès cultural >> Patrimoni cultural,0040103004029004,32503250.148019813,87706588.98224589,
﻿99400477789,Carrer Pons i Gallarza,2017-02-13T11:20:20+01:00,2021-09-09T02:17:19.726310+02:00,place,Equipament,<p></p>,09,Sant Andreu,60,Sant Andreu,C Bascònia,45,,BARCELONA,29967624,Punts d'interès cultural,Equipaments >> Cultura i lleure >> Punts d'interès cultural,0040102004029,32160847.0455145,87631810.897219,
﻿99400477789,Carrer Pons i Gallarza,2017-02-13T11:20:20+01:00,2021-09-09T02:17:19.726310+02:00,place,Equipament,<p></p>,09,Sant Andreu,60,Sant Andreu,C Bascònia,45,,BARCELONA,62089758,Espais urbans,Equipaments >> Cultura i lleure >> Punts d'interès cultural >> Espais urbans,0040103004029001,32160847.0455145,87631810.897219,
﻿99400477789,Carrer Pons i Gallarza,2017-02-13T11:20:20+01:00,2021-09-09T02:17:19.726310+02:00,place,Equipament,<p></p>,09,Sant Andreu,60,Sant Andreu,C Bascònia,45,,BARCELONA,62089770,Nivell 4,Equipaments >> Cultura i lleure >> Punts d'interès cultural >> Nivell 4,0040103004029013,32160847.0455145,87631810.897219,
﻿99400477790,Carrer Puerto Príncipe,2017-02-13T11:22:13+01:00,2021-09-09T02:17:26.029831+02:00,place,Equipament,<p></p>,09,Sant Andreu,62,el Congrés i els Indians,C Puerto Príncipe,44,,BARCELONA,29967624,Punts d'interès cultural,Equipaments >> Cultura i lleure >> Punts d'interès cultural,0040102004029,31678646.389534466,86200359.68634114,
﻿99400477790,Carrer Puerto Príncipe,2017-02-13T11:22:13+01:00,2021-09-09T02:17:26.029831+02:00,place,Equipament,<p></p>,09,Sant Andreu,62,el Congrés i els Indians,C Puerto Príncipe,44,,BARCELONA,62089770,Nivell 4,Equipaments >> Cultura i lleure >> Punts d'interès cultural >> Nivell 4,0040103004029013,31678646.389534466,86200359.68634114,
﻿99400477790,Carrer Puerto Príncipe,2017-02-13T11:22:13+01:00,2021-09-09T02:17:26.029831+02:00,place,Equipament,<p></p>,09,Sant Andreu,62,el Congrés i els Indians,C Puerto Príncipe,44,,BARCELONA,62089761,Patrimoni cultural,Equipaments >> Cultura i lleure >> Punts d'interès cultural >> Patrimoni cultural,0040103004029004,31678646.389534466,86200359.68634114,
﻿99400477818,La Plaça Santa Madrona,2017-02-13T12:27:03+01:00,2021-09-09T02:17:22.863392+02:00,place,Equipament,<p></p>,03,Sants-Montjuïc,11,el Poble-sec,Pl Santa Madrona,3,,BARCELONA,29967624,Punts d'interès cultural,Equipaments >> Cultura i lleure >> Punts d'interès cultural,0040102004029,29541010.39093535,80764937.34681886,
﻿99400477818,La Plaça Santa Madrona,2017-02-13T12:27:03+01:00,2021-09-09T02:17:22.863392+02:00,place,Equipament,<p></p>,03,Sants-Montjuïc,11,el Poble-sec,Pl Santa Madrona,3,,BARCELONA,62089770,Nivell 4,Equipaments >> Cultura i lleure >> Punts d'interès cultural >> Nivell 4,0040103004029013,29541010.39093535,80764937.34681886,
﻿99400477818,La Plaça Santa Madrona,2017-02-13T12:27:03+01:00,2021-09-09T02:17:22.863392+02:00,place,Equipament,<p></p>,03,Sants-Montjuïc,11,el Poble-sec,Pl Santa Madrona,3,,BARCELONA,62089761,Patrimoni cultural,Equipaments >> Cultura i lleure >> Punts d'interès cultural >> Patrimoni cultural,0040103004029004,29541010.39093535,80764937.34681886,
﻿99400391193,La Diagonal,2015-07-09T10:25:22+02:00,2021-09-09T02:15:33.333952+02:00,place,Equipament,<p></p>,04,Les Corts,20,la Maternitat i Sant Ramon,Av Diagonal,629,,BARCELONA,29967624,Punts d'interès cultural,Equipaments >> Cultura i lleure >> Punts d'interès cultural,0040102004029,26998199.433141213,82396656.8775745,
﻿99400391193,La Diagonal,2015-07-09T10:25:22+02:00,2021-09-09T02:15:33.333952+02:00,place,Equipament,<p></p>,04,Les Corts,20,la Maternitat i Sant Ramon,Av Diagonal,629,,BARCELONA,62089769,Nivell 3,Equipaments >> Cultura i lleure >> Punts d'interès cultural >> Nivell 3,0040103004029012,26998199.433141213,82396656.8775745,
﻿99400391193,La Diagonal,2015-07-09T10:25:22+02:00,2021-09-09T02:15:33.333952+02:00,place,Equipament,<p></p>,04,Les Corts,20,la Maternitat i Sant Ramon,Av Diagonal,629,,BARCELONA,62089761,Patrimoni cultural,Equipaments >> Cultura i lleure >> Punts d'interès cultural >> Patrimoni cultural,0040103004029004,26998199.433141213,82396656.8775745,
﻿99400391194,Refugi Antiaeri de La Lira,2015-07-09T10:44:22+02:00,2022-09-17T08:22:46.954459+02:00,place,Equipament,"<p>Refugi antiaeri de l'època de la Guerra Civil ubicat al vestíbul d&acute;entrada de la Societat Cultural i Esportiva La Lira, accessible amb petició prèvia.</p>",09,Sant Andreu,60,Sant Andreu,C Coroleu,15,,BARCELONA,29967624,Punts d'interès cultural,Equipaments >> Cultura i lleure >> Punts d'interès cultural,0040102004029,32266240.55856612,87323427.71906313,
﻿99400391194,Refugi Antiaeri de La Lira,2015-07-09T10:44:22+02:00,2022-09-17T08:22:46.954459+02:00,place,Equipament,"<p>Refugi antiaeri de l'època de la Guerra Civil ubicat al vestíbul d&acute;entrada de la Societat Cultural i Esportiva La Lira, accessible amb petició prèvia.</p>",09,Sant Andreu,60,Sant Andreu,C Coroleu,15,,BARCELONA,62089758,Espais urbans,Equipaments >> Cultura i lleure >> Punts d'interès cultural >> Espais urbans,0040103004029001,32266240.55856612,87323427.71906313,
﻿99400391194,Refugi Antiaeri de La Lira,2015-07-09T10:44:22+02:00,2022-09-17T08:22:46.954459+02:00,place,Equipament,"<p>Refugi antiaeri de l'època de la Guerra Civil ubicat al vestíbul d&acute;entrada de la Societat Cultural i Esportiva La Lira, accessible amb petició prèvia.</p>",09,Sant Andreu,60,Sant Andreu,C Coroleu,15,,BARCELONA,62089769,Nivell 3,Equipaments >> Cultura i lleure >> Punts d'interès cultural >> Nivell 3,0040103004029012,32266240.55856612,87323427.71906313,
﻿99400391217,Refugi Antiaeri 977 (Matanzas / Pinar del Río),2015-07-09T12:20:01+02:00,2022-09-17T08:22:48.034167+02:00,place,Equipament,"<p>La construcció del Refugi Antiaeri 977 va començar la tardor del 1936, arran de l&acute;esclat de la Guerra Civil. Va ser un dels 30 primers refugis construïts per iniciativa de l&acute;Ajuntament, a través del Servei de Defensa Passiva Antiaèria.</p><p>Actualment no és visitable.</p>",09,Sant Andreu,62,el Congrés i els Indians,C Pinar del Río,32,,BARCELONA,29967624,Punts d'interès cultural,Equipaments >> Cultura i lleure >> Punts d'interès cultural,0040102004029,31745092.915740214,86180353.4221789,
﻿99400391217,Refugi Antiaeri 977 (Matanzas / Pinar del Río),2015-07-09T12:20:01+02:00,2022-09-17T08:22:48.034167+02:00,place,Equipament,"<p>La construcció del Refugi Antiaeri 977 va començar la tardor del 1936, arran de l&acute;esclat de la Guerra Civil. Va ser un dels 30 primers refugis construïts per iniciativa de l&acute;Ajuntament, a través del Servei de Defensa Passiva Antiaèria.</p><p>Actualment no és visitable.</p>",09,Sant Andreu,62,el Congrés i els Indians,C Pinar del Río,32,,BARCELONA,62089758,Espais urbans,Equipaments >> Cultura i lleure >> Punts d'interès cultural >> Espais urbans,0040103004029001,31745092.915740214,86180353.4221789,
﻿99400391217,Refugi Antiaeri 977 (Matanzas / Pinar del Río),2015-07-09T12:20:01+02:00,2022-09-17T08:22:48.034167+02:00,place,Equipament,"<p>La construcció del Refugi Antiaeri 977 va començar la tardor del 1936, arran de l&acute;esclat de la Guerra Civil. Va ser un dels 30 primers refugis construïts per iniciativa de l&acute;Ajuntament, a través del Servei de Defensa Passiva Antiaèria.</p><p>Actualment no és visitable.</p>",09,Sant Andreu,62,el Congrés i els Indians,C Pinar del Río,32,,BARCELONA,62089769,Nivell 3,Equipaments >> Cultura i lleure >> Punts d'interès cultural >> Nivell 3,0040103004029012,31745092.915740214,86180353.4221789,
﻿99400391226,Capella dels Segadors,2015-07-09T13:14:23+02:00,2022-06-02T09:58:17.814997+02:00,place,Equipament,"<p>A la Capella dels Segadors, el 22 de maig de 1640, pagesos vinguts d´arreu de Catalunya, amb el Sant Crist de la parròquia com a bandera, van iniciar la revolta que desencadenaria la Guerra dels Segadors.</p><p>Actualment d'aquesta capella, annexada a la parròquia de Sant Andreu del Palomar, només en queda l'estructura i alguna resta arquitectònica.</p><p>Declarada Bé Cultural d'Interés Nacional en la categoria de lloc històric.</p><p>Capella no visitable.</p>",09,Sant Andreu,60,Sant Andreu,Pl Orfila,5,,BARCELONA,29967624,Punts d'interès cultural,Equipaments >> Cultura i lleure >> Punts d'interès cultural,0040102004029,32547670.675819855,87712206.29193261,
﻿99400391226,Capella dels Segadors,2015-07-09T13:14:23+02:00,2022-06-02T09:58:17.814997+02:00,place,Equipament,"<p>A la Capella dels Segadors, el 22 de maig de 1640, pagesos vinguts d´arreu de Catalunya, amb el Sant Crist de la parròquia com a bandera, van iniciar la revolta que desencadenaria la Guerra dels Segadors.</p><p>Actualment d'aquesta capella, annexada a la parròquia de Sant Andreu del Palomar, només en queda l'estructura i alguna resta arquitectònica.</p><p>Declarada Bé Cultural d'Interés Nacional en la categoria de lloc històric.</p><p>Capella no visitable.</p>",09,Sant Andreu,60,Sant Andreu,Pl Orfila,5,,BARCELONA,62089769,Nivell 3,Equipaments >> Cultura i lleure >> Punts d'interès cultural >> Nivell 3,0040103004029012,32547670.675819855,87712206.29193261,
﻿99400391226,Capella dels Segadors,2015-07-09T13:14:23+02:00,2022-06-02T09:58:17.814997+02:00,place,Equipament,"<p>A la Capella dels Segadors, el 22 de maig de 1640, pagesos vinguts d´arreu de Catalunya, amb el Sant Crist de la parròquia com a bandera, van iniciar la revolta que desencadenaria la Guerra dels Segadors.</p><p>Actualment d'aquesta capella, annexada a la parròquia de Sant Andreu del Palomar, només en queda l'estructura i alguna resta arquitectònica.</p><p>Declarada Bé Cultural d'Interés Nacional en la categoria de lloc històric.</p><p>Capella no visitable.</p>",09,Sant Andreu,60,Sant Andreu,Pl Orfila,5,,BARCELONA,62089761,Patrimoni cultural,Equipaments >> Cultura i lleure >> Punts d'interès cultural >> Patrimoni cultural,0040103004029004,32547670.675819855,87712206.29193261,
﻿99400477335,Casa Rubinat,2017-02-07T10:55:11+01:00,2022-09-17T08:50:52.610750+02:00,place,Equipament,"<p>Els esgrafiats bicolor &ndash;crema i grana&ndash; de corbes entortolligades comparteixen protagonisme amb els balcons ondulats, les baranes de ferro forjat i els pinacles aguts que coronen l'edifici.</p>",06,Gràcia,31,la Vila de Gràcia,C Or,44,,BARCELONA,29967624,Punts d'interès cultural,Equipaments >> Cultura i lleure >> Punts d'interès cultural,0040102004029,29692141.4091388,84250675.13580434,
﻿99400477335,Casa Rubinat,2017-02-07T10:55:11+01:00,2022-09-17T08:50:52.610750+02:00,place,Equipament,"<p>Els esgrafiats bicolor &ndash;crema i grana&ndash; de corbes entortolligades comparteixen protagonisme amb els balcons ondulats, les baranes de ferro forjat i els pinacles aguts que coronen l'edifici.</p>",06,Gràcia,31,la Vila de Gràcia,C Or,44,,BARCELONA,62089770,Nivell 4,Equipaments >> Cultura i lleure >> Punts d'interès cultural >> Nivell 4,0040103004029013,29692141.4091388,84250675.13580434,
﻿99400477335,Casa Rubinat,2017-02-07T10:55:11+01:00,2022-09-17T08:50:52.610750+02:00,place,Equipament,"<p>Els esgrafiats bicolor &ndash;crema i grana&ndash; de corbes entortolligades comparteixen protagonisme amb els balcons ondulats, les baranes de ferro forjat i els pinacles aguts que coronen l'edifici.</p>",06,Gràcia,31,la Vila de Gràcia,C Or,44,,BARCELONA,62089761,Patrimoni cultural,Equipaments >> Cultura i lleure >> Punts d'interès cultural >> Patrimoni cultural,0040103004029004,29692141.4091388,84250675.13580434,
﻿99400477337,Casa Tomàs Valls,2017-02-07T11:01:55+01:00,2022-09-17T08:50:53.934915+02:00,place,Equipament,"<p>Torre unifamiliar amb jardí construïda l'any 1898. Té una estructura clàssica, de planta quadrada amb coberta a quatre vessants i torratxa mirador al mig.</p>",06,Gràcia,30,la Salut,C Mare de Déu de la Salut,31,,BARCELONA,29967624,Punts d'interès cultural,Equipaments >> Cultura i lleure >> Punts d'interès cultural,0040102004029,29559717.113876484,84930654.52700761,
﻿99400477337,Casa Tomàs Valls,2017-02-07T11:01:55+01:00,2022-09-17T08:50:53.934915+02:00,place,Equipament,"<p>Torre unifamiliar amb jardí construïda l'any 1898. Té una estructura clàssica, de planta quadrada amb coberta a quatre vessants i torratxa mirador al mig.</p>",06,Gràcia,30,la Salut,C Mare de Déu de la Salut,31,,BARCELONA,62089770,Nivell 4,Equipaments >> Cultura i lleure >> Punts d'interès cultural >> Nivell 4,0040103004029013,29559717.113876484,84930654.52700761,
﻿99400477337,Casa Tomàs Valls,2017-02-07T11:01:55+01:00,2022-09-17T08:50:53.934915+02:00,place,Equipament,"<p>Torre unifamiliar amb jardí construïda l'any 1898. Té una estructura clàssica, de planta quadrada amb coberta a quatre vessants i torratxa mirador al mig.</p>",06,Gràcia,30,la Salut,C Mare de Déu de la Salut,31,,BARCELONA,62089761,Patrimoni cultural,Equipaments >> Cultura i lleure >> Punts d'interès cultural >> Patrimoni cultural,0040103004029004,29559717.113876484,84930654.52700761,
﻿99400477358,Edifici Modernista Riera de Sant Miquel 44,2017-02-07T13:49:35+01:00,2022-09-17T08:51:09.578367+02:00,place,Equipament,"<p>Aquest edifici de planta baixa i dos pisos va ser construït en el moment de plenitud modernista, tal com ens indica la data de 1902 encerclada en el coronament.</p>",06,Gràcia,31,la Vila de Gràcia,C Riera de Sant Miquel,44,,BARCELONA,29967624,Punts d'interès cultural,Equipaments >> Cultura i lleure >> Punts d'interès cultural,0040102004029,29564276.73202456,83505925.23569334,
﻿99400477358,Edifici Modernista Riera de Sant Miquel 44,2017-02-07T13:49:35+01:00,2022-09-17T08:51:09.578367+02:00,place,Equipament,"<p>Aquest edifici de planta baixa i dos pisos va ser construït en el moment de plenitud modernista, tal com ens indica la data de 1902 encerclada en el coronament.</p>",06,Gràcia,31,la Vila de Gràcia,C Riera de Sant Miquel,44,,BARCELONA,62089770,Nivell 4,Equipaments >> Cultura i lleure >> Punts d'interès cultural >> Nivell 4,0040103004029013,29564276.73202456,83505925.23569334,
﻿99400477358,Edifici Modernista Riera de Sant Miquel 44,2017-02-07T13:49:35+01:00,2022-09-17T08:51:09.578367+02:00,place,Equipament,"<p>Aquest edifici de planta baixa i dos pisos va ser construït en el moment de plenitud modernista, tal com ens indica la data de 1902 encerclada en el coronament.</p>",06,Gràcia,31,la Vila de Gràcia,C Riera de Sant Miquel,44,,BARCELONA,62089761,Patrimoni cultural,Equipaments >> Cultura i lleure >> Punts d'interès cultural >> Patrimoni cultural,0040103004029004,29564276.73202456,83505925.23569334,
